"person_id","birth","birth.lat","birth.long","birth.country","birth.state","res","res.lat","res.long","res.country","res.state"
325,"Lansing, Michigan, United States",42.7338254,-84.5546295,"United States","Michigan","Dallas, Texas, United States",32.7762719,-96.7968559,"United States","Texas"
326,"Gravesend, Kent, United Kingdom",51.4424747,0.3694468,"United Kingdom",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
328,"Neuilly-sur-Seine, Hauts-de-Seine, France",48.884683,2.2695658,"France",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
329,"Oakland, California, United States",37.8044557,-122.271356,"United States","California","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
330,"Oakland, California, United States",37.8044557,-122.271356,"United States","California","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
331,"Finning, Germany",48.0233932,11.0133707,"Germany",NA,"Palo Alto, California, United States",37.4443293,-122.1598465,"United States","California"
335,"Mexico City, Mexico",19.3207722,-99.1514678,"Mexico",NA,"Mexico City, Mexico",19.3207722,-99.1514678,"Mexico",NA
336,"Rio de Janeiro, Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Brazil",NA,"Greenwich, Connecticut, United States",41.0264862,-73.6284598,"United States","Connecticut"
337,"Bad Münstereifel, Germany",50.5545674,6.7636511,"Germany",NA,"Munich, Germany",48.1371079,11.5753822,"Germany",NA
339,"Potchefstroom, South Africa",-26.707778,27.095833,"South Africa",NA,"Cape Town, South Africa",-33.9288301,18.4172197,"South Africa",NA
340,"Marseille, France",43.2961743,5.3699525,"France",NA,"Paris, France",48.8588897,2.320041,"France",NA
341,"Marseille, France",43.2961743,5.3699525,"France",NA,"Paris, France",48.8588897,2.320041,"France",NA
344,"Xiamen, Fujian, China",24.5438732,118.0768065,"China",NA,"Manila, Philippines",14.5904492,120.9803621,"Philippines",NA
345,"Tunis, Tunisia",33.8439408,9.400138,"Tunisia",NA,"Paris, France",48.8588897,2.320041,"France",NA
348,"Villanueva, Colombia",6.6712394,-73.1753984,"Colombia",NA,"Santiago, Chile",-33.4377756,-70.6504502,"Chile",NA
352,"Treviso, Treviso, Italy",45.6658505,12.2455414,"Italy",NA,"Treviso, Italy",45.8066913,12.2063158,"Italy",NA
353,"Treviso, Treviso, Italy",45.6658505,12.2455414,"Italy",NA,"Ponzano Veneto, Italy",45.723851,12.194218,"Italy",NA
355,"San Francisco, California, United States",37.7792588,-122.4193286,"United States","California","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
356,"Fez, Morocco",34.0346534,-5.0161926,"Morocco",NA,"Casablanca, Morocco",33.5945144,-7.6200284,"Morocco",NA
358,"Fjarestad, Sweden",55.9870488,12.8362405,"Sweden",NA,"Göteborg, Sweden",57.7072326,11.9670171,"Sweden",NA
359,"Rochester, New York, United States",43.157285,-77.615214,"United States","New York","Rochester, New York, United States",43.157285,-77.615214,"United States","New York"
361,"Fez, Morocco",34.0346534,-5.0161926,"Morocco",NA,"Montreal, Quebec, Canada",45.5031824,-73.5698065,"Canada",NA
362,"New Orleans, Louisiana, United States",29.9559145,-90.0730259,"United States","Louisiana","New Orleans, Louisiana, United States",29.9559145,-90.0730259,"United States","Louisiana"
369,"Paris, France",48.8588897,2.320041,"France",NA,"Beverly Hills, California, United States",34.0696501,-118.3963062,"United States","California"
371,"Arlesheim, Switzerland",47.4931125,7.6202048,"Switzerland",NA,"Milan, Italy",45.4641943,9.1896346,"Italy",NA
372,"Arlesheim, Switzerland",47.4931125,7.6202048,"Switzerland",NA,"Macherio, Italy",45.640116,9.269371,"Italy",NA
373,"Arlesheim, Switzerland",47.4931125,7.6202048,"Switzerland",NA,"Macherio, Italy",45.640116,9.269371,"Italy",NA
374,"Milan, Italy",45.4641943,9.1896346,"Italy",NA,"Milan, Italy",45.4641943,9.1896346,"Italy",NA
375,"Milan, Italy",45.4641943,9.1896346,"Italy",NA,"Arcore, Italy",45.626556,9.3214647,"Italy",NA
376,"Milan, Italy",45.4641943,9.1896346,"Italy",NA,"Milan, Italy",45.4641943,9.1896346,"Italy",NA
378,"Künzelsau, Germany",49.2803765,9.6901512,"Germany",NA,"Künzelsau, Germany",49.2803765,9.6901512,"Germany",NA
379,"Rome, Italy",41.8933203,12.4829321,"Italy",NA,"Gstaad, Switzerland",46.4721619,7.288748,"Switzerland",NA
380,"Rome, Italy",41.8933203,12.4829321,"Italy",NA,"Gstaad, Switzerland",46.4721619,7.288748,"Switzerland",NA
381,"Arezzo, Arezzo, Italy",43.4628957,11.8781675,"Italy",NA,"Milan, Italy",45.4641943,9.1896346,"Italy",NA
382,"Munich, Germany",48.1371079,11.5753822,"Germany",NA,"Berlin, Germany",52.5173885,13.3951309,"Germany",NA
383,"Le Mans, Sarthe, France",48.0073849,0.1967849,"France",NA,"Laval, France",48.0706687,-0.7734022,"France",NA
384,"Boulogne-Billancourt, Hauts-de-Seine, France",48.8356649,2.240206,"France",NA,"Laval, France",48.0706687,-0.7734022,"France",NA
385,"Le Mans, Sarthe, France",48.0073849,0.1967849,"France",NA,"Laval, France",48.0706687,-0.7734022,"France",NA
387,"Neuilly-sur-Seine, Hauts-de-Seine, France",48.884683,2.2695658,"France",NA,"Paris, France",48.8588897,2.320041,"France",NA
388,"San Antonio, Texas, United States",29.4246002,-98.4951405,"United States","Texas","Austin, Texas, United States",30.2711286,-97.7436995,"United States","Texas"
389,"Albuquerque, New Mexico, United States",35.0841034,-106.650985,"United States","New Mexico","Miami, Florida, United States",25.7741728,-80.19362,"United States","Florida"
391,"Lucknow, Uttar Pradesh, India",26.8381,80.9346001,"India",NA,"Farmington Hills, Michigan, United States",42.4853125,-83.3771553,"United States","Michigan"
397,"Nainital, India",29.3905295,79.460869,"India",NA,"New Delhi, India",28.6419258,77.2217499,"India",NA
400,"Pittsford, New York, United States",43.090959,-77.515298,"United States","New York","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
401,"Boston, Massachusetts, United States",42.3554334,-71.060511,"United States","Massachusetts","Boston, Massachusetts, United States",42.3554334,-71.060511,"United States","Massachusetts"
402,"Oklahoma City, Oklahoma, United States",35.4729886,-97.5170536,"United States","Oklahoma","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
403,"Krotoszyn, Poland",51.695926,17.4374158,"Poland",NA,"Krotoszyn, Poland",51.695926,17.4374158,"Poland",NA
405,"São Paulo, São Paulo, Brazil",-23.5506507,-46.6333824,"Brazil",NA,"São Paulo, São Paulo, Brazil",-23.5506507,-46.6333824,"Brazil",NA
407,"Indianapolis, Indiana, United States",39.7683331,-86.1583502,"United States","Indiana","Greenwich, Connecticut, United States",41.0264862,-73.6284598,"United States","Connecticut"
409,"Wilmington, Delaware, United States",39.7459468,-75.546589,"United States","Delaware","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
413,"Kolkata, West Bengal, India",22.5726459,88.3638953,"India",NA,"Mumbai, Maharashtra, India",19.054999,72.8692035,"India",NA
414,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262,"United States","Pennsylvania","Hobe Sound, Florida, United States",27.080492,-80.139918,"United States","Florida"
415,"Mize, Smith County, Mississippi, United States",31.8684927,-89.5559024,"United States","Mississippi","The Woodlands, Texas, United States",30.1734194,-95.504686,"United States","Texas"
416,"Edmonton, Alberta, Canada",53.5462055,-113.491241,"Canada",NA,"San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
417,"Reykjavik, Iceland",64.145981,-21.9422367,"Iceland",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
419,"Clearwater, Florida, United States",27.9658533,-82.8001026,"United States","Florida","Atlanta, Georgia, United States",33.7544657,-84.3898151,"United States","Georgia"
420,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Atlanta, Georgia, United States",33.7544657,-84.3898151,"United States","Georgia"
421,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
422,"Odessa, Ukraine",46.4843023,30.7322878,"Ukraine",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
424,"Newton, Massachusetts, United States",42.3370414,-71.2092214,"United States","Massachusetts","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
425,"Malmö, Sweden",55.6052931,13.0001566,"Sweden",NA,"Zurich, Switzerland",47.3744489,8.5410422,"Switzerland",NA
427,"Heidelberg, Germany",49.4093582,8.694724,"Germany",NA,"Bruchsal, Germany",49.124118,8.5980244,"Germany",NA
428,"Scotch Plains, New Jersey, United States",40.65538,-74.3898732,"United States","New Jersey","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
431,"Männedorf, Zurich, Switzerland",47.253174,8.6918153,"Switzerland",NA,"Wilen bei Wollerau, Switzerland",47.1976358,8.7343815,"Switzerland",NA
432,"Männedorf, Zurich, Switzerland",47.253174,8.6918153,"Switzerland",NA,"Wilen bei Wollerau, Switzerland",47.1976358,8.7343815,"Switzerland",NA
436,"Boston, Massachusetts, United States",42.3554334,-71.060511,"United States","Massachusetts","New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
437,"Derbyshire, United Kingdom",53.1666927,-1.5833223,"United Kingdom",NA,"Aberdyfi, United Kingdom",52.5451248,-4.0533624,"United Kingdom",NA
438,"Meeker, Colorado, United States",40.0374733,-107.913129,"United States","Colorado","San Diego, California, United States",32.7174202,-117.162772,"United States","California"
439,"Meeker, Colorado, United States",40.0374733,-107.913129,"United States","Colorado","Del Mar, California, United States",32.9594891,-117.2653146,"United States","California"
440,"Chicago, Illinois, United States",41.8755616,-87.6244212,"United States","Illinois","Chicago, Illinois, United States",41.8755616,-87.6244212,"United States","Illinois"
442,"Changchun, Jilin, China",43.8844201,125.3180998,"China",NA,"Beijing, Beijing, China",39.9057136,116.3912972,"China",NA
444,"Fairfax, Virginia, United States",38.8462236,-77.3063733,"United States","Virginia","Darien, Connecticut, United States",41.0787079,-73.4692873,"United States","Connecticut"
445,"Grants Pass, Oregon, United States",42.4393707,-123.3272489,"United States","Oregon","Grants Pass, Oregon, United States",42.4393707,-123.3272489,"United States","Oregon"
446,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
447,"Suerka, Tyumen, Russia",56.2539356,66.0347755,"Russia",NA,"Surgut, Russia",61.254032,73.3964,"Russia",NA
448,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Florence, Italy",43.7697955,11.2556404,"Italy",NA
449,"Kamianske, Ukraine",48.5167748,34.6068797,"Ukraine",NA,"Dnipro, Ukraine",51.5567163,30.6121981,"Ukraine",NA
450,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
451,"Boulogne-Billancourt, Hauts-de-Seine, France",48.8356649,2.240206,"France",NA,"Paris, France",48.8588897,2.320041,"France",NA
452,"Valencia, Spain",39.4697065,-0.3763353,"Spain",NA,"Madrid, Spain",40.416782,-3.703507,"Spain",NA
453,"Vicenza, Vicenza, Italy",45.5488306,11.5478825,"Italy",NA,"Bergamo, Italy",45.7566557,9.7542192,"Italy",NA
454,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California","Fort Worth, Texas, United States",32.753177,-97.3327459,"United States","Texas"
458,"Lawrence, Kansas, United States",38.9719137,-95.2359403,"United States","Kansas","Austin, Texas, United States",30.2711286,-97.7436995,"United States","Texas"
459,"Issum, Germany",51.5347321,6.4245085,"Germany",NA,"Straelen, Germany",51.4439341,6.2694388,"Germany",NA
460,"Ottawa, Ontario, Canada",45.4208777,-75.6901106,"Canada",NA,"San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
461,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
462,"Mobile, Alabama, United States",30.6913462,-88.0437509,"United States","Alabama","Houston, Texas, United States",29.7589382,-95.3676974,"United States","Texas"
464,"Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262,"United States","Pennsylvania","Wayland, Massachusetts, United States",42.3632063,-71.3606721,"United States","Massachusetts"
465,"Barnaul, Altai Krai, Russia",53.3475493,83.7788448,"Russia",NA,"Moscow, Russia",55.625578,37.6063916,"Russia",NA
467,"Santander, Spain",43.4618932,-3.8100255,"Spain",NA,"Madrid, Spain",40.416782,-3.703507,"Spain",NA
468,"Chicoutimi, Québec, Canada",48.4286352,-71.0637121,"Canada",NA,"Montreal, Quebec, Canada",45.5031824,-73.5698065,"Canada",NA
470,"Suresnes, Hauts-de-Seine, France",48.8709053,2.2255727,"France",NA,"Paris, France",48.8588897,2.320041,"France",NA
471,"Suresnes, Hauts-de-Seine, France",48.8709053,2.2255727,"France",NA,"Neuilly-sur-Seine, Hauts-de-Seine, France",48.884683,2.2695658,"France",NA
473,"Prairie du Chien, Wisconsin, United States",43.05194,-91.1409933,"United States","Wisconsin","Denver, Colorado, United States",39.7392364,-104.984862,"United States","Colorado"
474,"Long Beach, California, United States",33.7690164,-118.191604,"United States","California","Las Vegas, Nevada, United States",36.1674263,-115.1484131,"United States","Nevada"
475,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Lipperswil, Switzerland",47.6158599,9.0562291,"Switzerland",NA
476,"Tuscon, Arizona, United States",32.1975767,-111.0808306,"United States","Arizona","Portland, Oregon, United States",45.5202471,-122.674194,"United States","Oregon"
479,"West Chester, Pennsylvania, United States",39.9597213,-75.6059638,"United States","Pennsylvania","Miami, Florida, United States",25.7741728,-80.19362,"United States","Florida"
480,"Pittsburgh, Pennsylvania, United States",40.4416941,-79.9900861,"United States","Pennsylvania","San Diego, California, United States",32.7174202,-117.162772,"United States","California"
482,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA,"Necker Island, British Virgin Islands",18.5265982,-64.3583581,"British Virgin Islands",NA
483,"Melsungen, Germany",51.1425944,9.5833158,"Germany",NA,"Melsungen, Germany",51.1425944,9.5833158,"Germany",NA
491,"Mayagüez, Puerto Rico, United States",18.2116354,-67.0953572,"United States","Puerto Rico","Miami Beach, Florida, United States",25.7929198,-80.1353006,"United States","Florida"
492,"Los Angeles, California, United States",34.0536909,-118.242766,"United States","California","Newport Beach, California, United States",33.6170092,-117.9294401,"United States","California"
496,"Miami Beach, Florida, United States",25.7929198,-80.1353006,"United States","Florida","Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
497,"New Haven, Connecticut, United States",41.3082138,-72.9250518,"United States","Connecticut","Austin, Texas, United States",30.2711286,-97.7436995,"United States","Texas"
498,"Smithfield, North Carolina, United States",35.5111996,-78.346102,"United States","North Carolina","Raleigh, North Carolina, United States",35.7803977,-78.6390989,"United States","North Carolina"
500,"Moscow, Russia",55.625578,37.6063916,"Russia",NA,"Los Altos, California, United States",37.3790629,-122.116578,"United States","California"
501,"Buenos Aires, Argentina",-34.6095579,-58.3887904,"Argentina",NA,"Buenos Aires, Argentina",-34.6095579,-58.3887904,"Argentina",NA
502,"Mount Vernon, New York, United States",40.9125085,-73.8386504,"United States","New York","San Francisco, California, United States",37.7792588,-122.4193286,"United States","California"
503,"Detroit, Michigan, United States",42.3315509,-83.046640300000007,"United States","Michigan","Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
504,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York","Los Angeles, California, United States",34.0536909,-118.242766,"United States","California"
505,"St. Petersburg, Florida, United States",27.7700475,-82.6359078,"United States","Florida","Houston, Texas, United States",29.7589382,-95.3676974,"United States","Texas"
506,"Damme, Germany",52.5212651,8.1957974,"Germany",NA,"Koenigstein, Germany",50.9185261,14.0732271,"Germany",NA
508,"Montreal, Quebec, Canada",45.5031824,-73.5698065,"Canada",NA,"Palm Beach, Florida, United States",26.6279798,-80.4494174,"United States","Florida"
509,"Montreal, Quebec, Canada",45.5031824,-73.5698065,"Canada",NA,"New York, New York, United States",40.7127281,-74.0060152,"United States","New York"
511,"Orlando, Florida, United States",28.5421109,-81.3790304,"United States","Florida","Ormond Beach, Florida, United States",29.2854132,-81.0557921,"United States","Florida"
512,"Paris, Tennessee, United States",36.3019461,-88.3258578,"United States","Tennessee","Atlanta, Georgia, United States",33.7544657,-84.3898151,"United States","Georgia"
515,"Racibórz, Poland",50.0917343,18.2196766,"Poland",NA,"Warsaw, Poland",52.2333742,21.0711489,"Poland",NA
518,"South Portland, Maine, United States",43.6382443,-70.2529189,"United States","Maine","Danbury, Connecticut, United States",41.394817,-73.4540111,"United States","Connecticut"
520,"Marshalltown, Iowa, United States",42.048881,-92.9122672,"United States","Iowa","Chicago, Illinois, United States",41.8755616,-87.6244212,"United States","Illinois"
523,"Omaha, Nebraska, United States",41.2587459,-95.9383758,"United States","Nebraska","Omaha, Nebraska, United States",41.2587459,-95.9383758,"United States","Nebraska"
524,"Pascagoula, Mississippi, United States",30.3646795,-88.5585995,"United States","Mississippi","Palm Beach, Florida, United States",26.6279798,-80.4494174,"United States","Florida"
525,"Hồng Ngự, Đồng Tháp, Vietnam",10.8241381,105.3708784,"Vietnam",NA,"Ho Chi Minh City, Vietnam",10.7755254,106.7021047,"Vietnam",NA
526,"Krasnoyarsk, Russia",56.0091173,92.872586,"Russia",NA,"Irkutsk, Russia",52.2891225,104.279829,"Russia",NA
527,"Volgoda, Russia",59.2213073,39.8868153,"Russia",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
528,"Vologda, Russia",60.0391461,43.1215213,"Russia",NA,"London, United Kingdom",51.4893335,-0.1440551,"United Kingdom",NA
530,"Rome, Italy",41.8933203,12.4829321,"Italy",NA,"Rome, Italy",41.8933203,12.4829321,"Italy",NA
